"cohort","labanimalid","rfid","sex","box","sha_mean_delta_esc_08_10","sha_mean_08_10","sha_mean_inactive_08_10","sha_mean_to_08_10","sha_loading_phase_intake_08_10","sha_titration_phase_08_10","sha_iti_median_08_10","sha_mean_iti","sha_behavior_stability_08_10","sha_behavior_stability_08_10_na","sha_mean_01_03","sha_mean_inactive_01_03","sha_mean_to_01_03","sha_loading_phase_intake_01_03","sha_titration_phase_01_03","sha_iti_median_01_03","sha_mean_iti_2","sha_behavior_stability_01_03","sha_sd_iti_na_2","sha_rewards_first1hr_2","lga_mean_delta_esc_12_14","lga_mean_12_14","lga_mean_inactive_12_14","lga_mean_to_12_14","lga_loading_phase_intake_12_14","lga_titration_phase_12_14","lga_iti_median_12_14","lga_mean_iti","lga_behavior_stability_12_14","lga_behavior_stability_12_14_na","shock_03","shock_03_pre","shock_03_avg1h","irr_age","irr_agg_change","irr_def_change","irr_total_change","pr_01_sha","pr_02_lga","pr_03_postshock","pr_01_sha_breakpoint","pr_02_lga_breakpoint","pr_03_postshock_breakpoint","pr_max_02_03","pr_max_02_03_breakpoint","weight_surgery","sha_01_age","sha_08_age","lga_12_age","shock_03_age","pr_01_age","pr_02_age","pr_03_age","sha_coefficient_of_variation","sha_coefficient_of_variation_2","lga_coefficient_of_variation","addiction_index_no_sex_z","add_index_sexcohort_z","add_ind_calc_no_z_shock_03","addiction_index_no_sex_z_shock_03_avg1h","add_index_palmer_shock_03_avg1h","add_ind_calc_no_z_shock_03_avg1h","add_ind_olivier","room"
"C03","F309","933000120138648","F","9.0",0.643876011836401,23.33333333333333,58.0,7.333333333333332,6.0,37.0,283.0,NULL,160.06525735373538,160.06525735373538,13.333333333333336,13.0,8.0,2.0,17.0,NULL,NULL,704.8205393540956,NULL,NULL,0.5018091951828636,130.66666666666666,1.3333333333333333,14.0,19.0,66.0,160.0,NULL,73.70059267543247,73.70059267543247,19.0,-0.17391304347826084,-0.27848101265822783,77.0,12.0,9.666666666666668,21.66666666666667,10.0,12.0,13.0,40.0,62.0,77.0,13.0,77.0,163.0,80.0,89.0,111.0,125.0,95.0,117.0,122.0,0.5359774222949807,1.3921080422837526,0.4468443040951253,0.8674779576949131,0.6346469427593027,1.3107269336398444,0.32144761819965995,0.32144761819965995,-0.10989712250110543,0.5941988215066191,"NaN"
"C04","F412","933000120138666","F","12.0",0.8343195642872816,33.0,3.333333333333333,11.0,9.0,40.0,90.5,NULL,372.91263833368936,372.91263833368936,0.3333333333333333,0.0,0.3333333333333333,0.0,0.33333333333333304,NULL,NULL,nan,NULL,NULL,0.4082557665816573,126.0,1.3333333333333333,7.666666666666668,23.0,56.0,173.0,NULL,53.75136173985632,53.75136173985632,9.0,-0.75,-0.6823529411764706,53.0,4.333333333333334,1.6666666666666663,6.0,6.0,14.0,12.0,15.0,95.0,62.0,14.0,95.0,124.0,56.0,65.0,86.0,101.0,70.0,92.0,95.0,1.7293663726406543,nan,0.3127503592311267,0.2782898275656366,-0.04603281672942314,-0.0452293096819382,-1.555236721809099,-1.555236721809099,-0.22471518273422172,0.3974449359864685,"NaN"
"C05","F515","933000120138411","F","15.0",-0.8409203170381491,0.3333333333333333,0.0,0.3333333333333333,0.0,1.0,nan,NULL,nan,0.0,2.6666666666666665,1.3333333333333333,1.3333333333333333,1.0,3.0,NULL,NULL,736.6999426873572,NULL,NULL,0.7293971063573511,125.0,0.0,6.0,25.0,60.0,174.0,NULL,83.85354257054526,83.85354257054526,nan,nan,nan,76.0,nan,nan,nan,2.0,13.0,2.0,4.0,77.0,4.0,13.0,77.0,198.0,79.0,88.0,109.0,124.0,93.0,116.0,121.0,nan,0.9998189676824571,0.4847251540136875,0.8995333782227264,0.6637247991399022,nan,nan,nan,nan,0.6119549012551729,"MED1113"
"C07","F702","933000320046613","F","2.0",-0.8566883710075538,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,1.0,87.0,NULL,16.0,16.0,0.3333333333333333,1.6666666666666667,0.0,1.0,0.0,NULL,NULL,nan,NULL,NULL,0.8918837973386862,127.0,1617.0,20.0,14.0,71.0,117.0,NULL,280.5338841104489,280.5338841104489,10.0,-0.6666666666666666,-0.2857142857142857,67.0,6.0,5.5,11.5,2.0,12.0,3.0,4.0,62.0,6.0,12.0,62.0,128.0,70.0,79.0,101.0,108.0,84.0,106.0,113.0,0.1839080459770115,nan,1.656670283768684,0.5643996692500238,0.6110134885631533,-0.0452293096819382,0.2354712030037272,0.9590323061377316,-0.11195349315424806,0.31631229178408804,"MED1110"
"C07","M771","933000320045744","M","3.0",1.5064242407003852,32.666666666666664,1.6666666666666667,9.333333333333334,13.0,34.0,107.0,NULL,216.42261263005244,216.42261263005244,9.333333333333334,11.666666666666664,2.333333333333333,7.0,9.0,NULL,NULL,889.3253173052029,NULL,NULL,0.9958558622024996,113.33333333333331,1.0,8.666666666666666,25.0,44.0,190.0,NULL,81.8736710589058,81.8736710589058,23.0,-0.17857142857142858,-0.10389610389610393,72.0,-1.5,-2.0,-3.5,8.0,13.0,15.0,25.0,77.0,118.0,15.0,118.0,266.0,75.0,84.0,106.0,113.0,89.0,111.0,118.0,1.160999954817041,1.455047966795162,0.4307593266022083,1.2926804467051487,1.193063054981408,1.3107269336398444,0.5913034708281005,0.2555889242950287,-0.06026381264570853,1.1035401193338903,"MED1114"
"C08","M859","933000320047116","M","7.0",0.7424544877259335,25.0,1.3333333333333333,0.0,11.0,35.0,254.5,NULL,118.79217249850085,118.79217249850085,24.66666666666667,28.0,3.6666666666666665,5.0,37.0,NULL,NULL,198.1058880207211,NULL,NULL,0.5735834761779133,88.66666666666669,3.0,3.0,3.0,52.0,203.0,NULL,122.6374397206926,122.6374397206926,8.0,-0.9101123595505618,0.3333333333333333,59.0,14.666666666666664,-0.5,14.166666666666664,6.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,232.0,66.0,75.0,98.0,105.0,82.0,103.0,109.0,0.428165619738289,0.7025733291444153,0.5778877079988921,-0.6130377227369973,-0.226795996817129,0.0590750167274297,-0.1440736845514131,0.023056753293224843,0.06403756191054137,-0.03761508261619555,"BSB273D"
"C09","F929","933000320046836","F","13.0",nan,nan,nan,nan,nan,nan,nan,NULL,nan,nan,7.0,1.0,10.0,2.0,2.0,NULL,NULL,829.3772094502933,NULL,NULL,nan,nan,nan,nan,nan,nan,nan,NULL,nan,nan,nan,nan,nan,53.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,106.0,60.0,69.0,90.0,97.0,74.0,95.0,99.0,nan,0.7433915830149027,nan,nan,nan,nan,nan,nan,nan,nan,"BSB273C"
"C10","F1014","933000320047665","F","14.0",-0.7683941842900318,6.333333333333332,0.0,2.6666666666666665,10.0,7.0,775.0,NULL,1200.5769430127125,1200.5769430127125,1.3333333333333333,0.6666666666666666,0.0,0.0,4.0,NULL,NULL,421.5550576931401,NULL,NULL,0.6003118439462959,109.33333333333331,0.6666666666666666,28.66666666666667,23.0,57.0,125.0,NULL,193.9982370443901,193.9982370443901,17.0,-0.4137931034482759,-0.2388059701492537,70.0,3.0,0.33333333333333304,3.333333333333333,2.0,13.0,7.0,4.0,77.0,20.0,13.0,77.0,169.0,75.0,90.0,112.0,120.0,93.0,118.0,124.0,1.0353706186710179,0.601362421816177,1.1303231810582068,0.8756253645932673,0.6465538015373767,0.8935096280023729,-0.07044093980599563,-0.1980964910207795,-0.09861777600812163,0.3491494823924515,"BSB273B"
"C11","F1102","933000320186953","F","2.0",-1.122940620067063,0.0,0.3333333333333333,0.0,0.0,0.0,nan,NULL,nan,nan,0.0,0.0,0.0,0.0,0.0,NULL,NULL,nan,NULL,NULL,0.2791734176202279,97.0,1.0,5.333333333333333,6.0,49.0,202.5,NULL,61.61401646525496,61.61401646525496,nan,nan,nan,nan,nan,nan,nan,1.0,13.0,6.0,1.0,77.0,15.0,13.0,77.0,175.0,73.0,85.0,129.0,137.0,88.0,135.0,142.0,nan,nan,0.30177780551339994,0.2942655163365704,0.013044044474664562,-1.0882725737756171,nan,nan,nan,-0.11904952498510166,"BSB273B"
"C11","M1170","933000320187098","M","2.0",0.23138676356854795,15.666666666666664,5.666666666666668,2.6666666666666665,7.0,22.0,398.0,NULL,453.6098644109375,453.6098644109375,4.333333333333333,10.666666666666666,2.6666666666666665,3.0,6.0,NULL,NULL,969.6286144705097,NULL,NULL,-0.925230713176664,9.333333333333334,4.666666666666667,0.3333333333333333,0.0,10.0,163.0,NULL,755.5034877484021,755.5034877484021,3.0,-0.5,nan,nan,nan,nan,nan,4.0,0.0,1.0,9.0,0.0,2.0,1.0,2.0,273.0,70.0,82.0,126.0,134.0,85.0,132.0,139.0,0.9818395333570076,0.6607350013427663,1.9292734620745708,-0.9442169209493914,-0.6733673288292271,-0.7753595945475135,nan,-0.6960938946759151,nan,-0.4626172198653519,"BSB273E"
"C12","M1366","933000320048583","M","1.0",0.986270444788633,26.33333333333333,1.0,1.3333333333333333,10.0,36.0,237.0,NULL,164.74977458906218,164.74977458906218,3.6666666666666665,2.6666666666666665,1.6666666666666667,2.0,4.0,NULL,NULL,1531.855084529865,NULL,NULL,0.8610895282065117,122.0,0.0,12.666666666666664,26.0,59.0,156.0,NULL,126.4977290198685,126.4977290198685,6.0,0.0,-0.7831325301204819,nan,nan,nan,nan,4.0,14.0,13.0,9.0,95.0,77.0,14.0,95.0,200.0,60.0,71.0,92.0,100.0,74.0,95.0,102.0,0.5983457358677591,0.9438417033455729,0.7123260728512834,0.07110943303502155,0.03831331647829067,-0.4624466153194098,-0.2583828861117351,-0.708349988567402,-0.2533661388828601,-0.07112261110890024,"BSB273E"
"C13","M1466","933000320049142","M","14.0",-0.8717187423761565,5.333333333333333,2.0,2.333333333333333,3.0,6.0,385.0,NULL,351.1792980918494,351.1792980918494,0.0,1.3333333333333333,0.0,nan,nan,NULL,NULL,nan,NULL,NULL,0.01860720350162697,84.0,0.6666666666666666,6.0,12.0,37.0,242.0,NULL,125.78189539159875,125.78189539159875,3.0,-0.25,-0.8301886792452831,nan,nan,nan,nan,3.0,9.0,11.0,6.0,32.0,50.0,11.0,50.0,251.0,62.0,71.0,92.0,100.0,76.0,97.0,104.0,0.6014928689320214,nan,0.4886448545519633,-0.10391838281546892,-0.19338414777191734,-0.6710552681381455,-0.8197429876115663,-0.6541964447305149,-0.2667438841110876,-0.36693188001305227,"BSB273D"
"C14","M1551","933000320187741","M","15.0",-0.9008985180231568,2.6666666666666665,2.6666666666666665,0.3333333333333333,2.0,4.0,1496.0,NULL,1133.8932224861387,1133.8932224861387,0.6666666666666666,0.3333333333333333,0.0,1.0,1.0,NULL,NULL,nan,NULL,NULL,0.6189144365171361,106.66666666666669,1.0,4.0,14.0,49.0,202.0,NULL,96.03908038263368,96.03908038263368,2.0,-0.92,-0.9076923076923076,nan,nan,nan,nan,1.0,11.0,11.0,1.0,50.0,50.0,11.0,50.0,178.0,68.0,87.0,110.0,117.0,93.0,115.0,121.0,0.5612221453603933,nan,0.4765647900270005,-0.10154413793176258,0.02070740702849201,-0.7753595945475135,-0.5422399639801712,-0.4862037894704604,-0.2887776419708235,-0.2009277307274148,"BSB273C"
"C15","F1619","933000320187998","F","7.0",0.7477577473724096,33.333333333333336,3.333333333333333,7.0,10.0,48.0,187.0,NULL,128.9391866285924,128.9391866285924,16.0,3.0,5.666666666666668,4.0,22.0,NULL,NULL,712.3008152164537,NULL,NULL,0.97329736654658,140.0,0.3333333333333333,34.0,30.0,64.0,157.0,NULL,68.12790061750752,68.12790061750752,39.0,-0.1875,0.16999999999999993,nan,nan,nan,nan,8.0,18.0,13.0,25.0,219.0,77.0,18.0,219.0,115.0,57.0,68.0,90.0,98.0,71.0,96.0,103.0,0.5960303613693034,1.8247487580974848,0.4415158063175171,2.3636731820089407,1.8139489463321723,3.292509135417834,-0.08877103871721753,0.1962087850306903,0.01760299892036999,1.9494342528451825,"BSB273B"
"C01","F12","933000120117355","F","12.0",-0.7433285527253986,2.333333333333333,1.6666666666666667,1.5,2.0,3.0,3950.0,NULL,1032.7085207786802,1177.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,NULL,NULL,nan,NULL,NULL,-0.11160157668954812,111.0,0.3333333333333333,6.333333333333332,22.0,50.0,190.0,NULL,102.96811492176487,102.96811492176487,16.0,nan,-0.3424657534246575,nan,nan,nan,nan,0.0,11.0,11.0,0.0,50.0,50.0,11.0,50.0,185.0,78.0,87.0,108.0,122.0,92.0,114.0,117.0,0.3023741520921374,nan,0.529110525135198,0.4853636789222762,0.21344176288469727,0.7892053015930051,-0.2407867923821333,-0.2407867923821333,-0.12808755194311708,-0.3118953635893716,"NaN"
"C02","F78","933000120138279","F","1.0",-0.8749550213779181,2.333333333333333,1.0,1.33333333333333,4.0,1.0,1035.0,NULL,1319.5922703623269,1319.5922703623269,0.0,0.0,0.0,0.0,0.0,NULL,NULL,nan,NULL,NULL,-1.1702993665021737,77.66666666666667,0.0,22.66666666666667,0.0,44.0,171.0,NULL,792.7541397356767,792.7541397356767,nan,nan,nan,63.0,nan,nan,nan,2.0,11.0,1.0,4.0,50.0,2.0,11.0,50.0,154.0,64.0,73.0,94.0,112.0,78.0,100.0,108.0,0.9715743413063812,nan,3.053701320390656,-0.4535559852619599,-0.8202131520572508,0.16337934313679758,nan,nan,nan,-0.8518464935353305,"NaN"
"C03","F310","933000120138642","F","10.0",0.643876011836401,23.33333333333333,0.0,7.0,9.0,32.0,293.0,NULL,177.69518430527043,177.69518430527043,2.0,0.3333333333333333,0.3333333333333333,0.0,4.0,NULL,NULL,2220.5974984224404,NULL,NULL,-0.2796969284625796,99.0,2.6666666666666665,23.66666666666667,17.0,44.0,223.0,NULL,71.12485282735297,71.12485282735297,10.0,-0.5238095238095238,-0.4642857142857143,77.0,1.3333333333333333,0.0,1.3333333333333333,11.0,13.0,14.0,50.0,77.0,95.0,14.0,95.0,149.0,80.0,89.0,111.0,125.0,95.0,117.0,122.0,0.5712574899694409,1.0437591061915112,0.3261081490165898,0.36582803841405936,0.07650283041340362,0.3719879959555334,-0.1390757708663947,-0.1390757708663947,-0.16272014365370654,0.1710609074679388,"NaN"
"C04","F413","933000120138663","F","13.0",-0.9314256418409086,0.0,0.0,0.0,0.0,0.0,nan,NULL,nan,nan,1.0,0.6666666666666666,0.0,2.0,1.0,NULL,NULL,0.0,NULL,NULL,-0.5711014964017398,78.33333333333333,9.666666666666666,6.666666666666668,8.0,50.0,196.5,NULL,295.19598416909406,295.19598416909406,3.0,-0.8695652173913043,-0.7567567567567568,53.0,0.0,3.666666666666667,3.666666666666667,0.0,9.0,8.0,0.0,32.0,25.0,9.0,32.0,158.0,56.0,65.0,86.0,101.0,70.0,92.0,95.0,nan,0.0,1.104711235397455,-0.3845211940342088,-0.8093604451172035,-0.1495336360913061,-1.915624095650532,-1.915624095650532,-0.24586768474200885,-0.7805421464417734,"NaN"
"C05","F516","933000120138432","F","16.0",-0.666666666666667,0.5,1.5,0.0,0.0,1.0,nan,NULL,nan,0.0,2.0,8.0,1.3333333333333333,0.0,2.0,NULL,NULL,1061.6032948119348,NULL,NULL,nan,nan,nan,nan,nan,nan,nan,NULL,nan,nan,nan,nan,nan,63.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,139.0,66.0,75.0,96.0,111.0,80.0,103.0,108.0,nan,1.3225954669583906,nan,nan,nan,nan,nan,nan,nan,nan,"MED1110"
"C07","F703","933000320045781","F","3.0",-0.17059595266817076,13.666666666666664,10.666666666666666,4.0,5.0,26.0,304.0,NULL,643.2897573499497,643.2897573499497,5.0,3.0,3.333333333333333,1.0,7.0,NULL,NULL,982.0522587362084,NULL,NULL,0.7044476227666328,119.0,0.0,1.3333333333333333,12.0,56.0,176.0,NULL,81.12163812082866,81.12163812082866,4.0,-0.8333333333333334,-0.8421052631578947,72.0,12.0,-12.0,0.0,5.0,6.0,7.0,12.0,15.0,20.0,7.0,20.0,167.0,75.0,84.0,106.0,113.0,89.0,111.0,118.0,1.20656519147572,1.1086196711979772,0.4504848839125504,-0.0963922797368351,-0.13341217537372085,-0.6710552681381455,-0.8534290451505585,-1.171254385874022,-0.2701316883946661,-0.2369266204958285,"MED1110"
"C07","M772","933000320045735","M","4.0",-0.554998404468563,2.333333333333333,3.0,3.0,1.0,5.0,485.0,NULL,1147.822585376329,1066.5,1.0,3.0,1.0,0.0,3.0,NULL,NULL,0.0,NULL,NULL,-1.7948998114884205,10.0,1.3333333333333333,1.3333333333333333,7.0,9.0,944.0,NULL,3552.5778646252033,3552.5778646252033,1.0,-0.5,-0.75,71.0,-3.5,-4.0,-7.5,2.0,2.0,1.0,2.0,4.0,1.0,2.0,4.0,225.0,74.0,83.0,105.0,112.0,88.0,110.0,117.0,1.136176773448482,0.0,1.5228717865062154,-1.3828710446085448,-1.4054511424860858,-0.8796639209568814,-0.6731719094763694,-0.7346434021849091,-0.2439467844528401,-1.1826334767082856,"MED1114"
"C08","M860","933000320046915","M","8.0",1.0310977010967068,29.0,0.6666666666666666,1.0,12.0,40.0,221.5,NULL,109.02036465402716,109.02036465402716,20.33333333333333,4.0,2.333333333333333,13.0,28.0,NULL,NULL,320.33798339075213,NULL,NULL,0.6983961281508639,93.66666666666669,0.0,0.3333333333333333,8.0,46.0,217.0,NULL,78.87410006322483,78.87410006322483,9.0,-0.90625,-0.4489795918367345,60.0,5.666666666666666,-0.3333333333333333,5.333333333333333,9.0,3.0,0.0,32.0,6.0,0.0,3.0,6.0,181.0,67.0,76.0,99.0,106.0,83.0,104.0,110.0,0.4513855792063427,0.8925206819745218,0.35836043305892595,-0.3895628457833008,-0.002104910712963037,0.0590750167274297,-0.4074094176393804,-0.6931975429010641,-0.15836871646803866,0.037516799824504066,"BSB273D"
"C09","F930","933000320047387","F","14.0",1.4360866041084108,36.66666666666666,9.666666666666666,10.0,9.0,57.0,153.0,NULL,146.03430715512204,146.03430715512204,5.0,10.0,2.0,7.0,4.0,NULL,NULL,1172.4794330108027,NULL,NULL,1.1884150815743126,150.33333333333334,1.6666666666666667,26.0,23.0,76.0,141.0,NULL,63.019193591805156,63.019193591805156,20.0,-0.3939393939393939,-0.3333333333333333,53.0,1.6666666666666667,0.3333333333333335,2.0,12.0,12.0,12.0,62.0,62.0,62.0,12.0,62.0,137.0,60.0,69.0,90.0,97.0,74.0,95.0,99.0,0.7538800050947102,0.9963708799751884,0.4378029483326672,1.1326382793591303,0.9108098860999944,0.9978139544117408,-0.09533262047242698,-0.379204823120771,-0.12549126662077034,0.7682535863082838,"BSB273C"
"C10","F1015","933000320047897","F","15.0",0.7554465181905239,40.333333333333336,0.0,5.666666666666668,19.0,53.0,176.0,NULL,80.9770574081736,80.9770574081736,4.0,1.6666666666666667,2.333333333333333,1.0,10.0,NULL,NULL,589.3002336942509,NULL,NULL,1.390324181227368,145.33333333333334,4.333333333333333,10.333333333333334,22.0,73.0,151.0,NULL,62.871468930940296,62.871468930940296,8.0,-0.7575757575757576,-0.7000000000000001,69.0,5.0,-1.666666666666667,3.333333333333333,11.0,14.0,17.0,50.0,95.0,178.0,17.0,178.0,160.0,74.0,89.0,111.0,119.0,92.0,117.0,123.0,0.4511469676187198,1.099668692359166,0.4222965337329893,0.8550277677312655,0.6811869663742535,-0.253837962500674,-0.4722213352904564,-0.5148768751567482,-0.22973212231299175,0.5005833081552314,"BSB273B"
"C11","F1103","933000320186954","F","3.0",-0.4733055506067785,9.333333333333334,1.0,5.666666666666668,7.0,8.0,273.0,NULL,1365.7649953048292,336.67621428293523,1.3333333333333333,2.0,0.6666666666666666,1.0,1.0,NULL,NULL,105.0,NULL,NULL,-9.0,0.0,0.0,5.33333333333333,nan,nan,nan,NULL,nan,nan,nan,nan,nan,nan,nan,nan,nan,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,171.0,73.0,85.0,129.0,137.0,88.0,135.0,142.0,2.046887169991052,0.0473186119873817,nan,nan,nan,nan,nan,nan,nan,nan,"BSB273B"
"C11","M1171","933000320187081","M","3.0",4.608453041073578,91.33333333333331,6.0,243.0,37.0,128.0,33.0,NULL,160.47665932104852,160.47665932104852,6.333333333333332,3.0,0.0,1.0,12.0,NULL,NULL,1456.8982127601605,NULL,NULL,1.3251395208574517,91.0,2.0,186.0,10.0,19.0,36.0,NULL,1673.2655123745606,1677.2209175163534,21.0,-0.4324324324324325,0.8529411764705881,nan,nan,nan,nan,8.0,1.0,2.0,25.0,1.0,4.0,2.0,4.0,240.0,69.0,81.0,125.0,133.0,84.0,131.0,138.0,2.032489352526248,1.2755333189692242,24.356789935691207,0.5187872890868807,1.4236138006129595,1.3107269336398444,0.5300534591021829,0.8422355919585446,0.2117585606187696,1.3459082020488935,"BSB273E"
"C12","M1367","933000320048212","M","2.0",-1.186628675346553,0.6666666666666666,1.3333333333333333,0.0,1.0,1.0,nan,NULL,nan,nan,1.0,3.333333333333333,0.0,nan,2.0,NULL,NULL,0.0,NULL,NULL,0.002860762552181205,97.0,0.3333333333333333,12.333333333333336,13.0,49.0,207.0,NULL,62.521894216843684,62.521894216843684,3.0,-0.25,-0.8125,nan,nan,nan,nan,1.0,10.0,15.0,1.0,40.0,118.0,15.0,118.0,190.0,59.0,70.0,91.0,99.0,73.0,94.0,101.0,nan,0.0,0.3107053221481369,-0.11944775568876442,-0.16984217503778878,-0.4624466153194098,-0.2611920848732807,-0.7369878976715629,-0.2617151121276506,-0.2321733517954948,"BSB273E"
"C13","M1467","933000320048985","M","15.0",0.17727116216231534,19.666666666666668,11.666666666666664,5.666666666666668,8.0,27.0,337.0,NULL,205.67207838335912,205.67207838335912,13.0,6.666666666666668,0.3333333333333333,5.0,17.0,NULL,NULL,335.7881919849821,NULL,NULL,-0.5057776224533179,63.33333333333334,181.33333333333331,8.0,7.0,31.0,271.0,NULL,448.7324784945426,448.7324784945426,2.0,-0.875,-0.7777777777777778,nan,nan,nan,nan,7.0,5.0,15.0,20.0,12.0,118.0,15.0,118.0,179.0,56.0,65.0,86.0,94.0,70.0,91.0,98.0,0.5601418339397,0.6409530705969966,1.3084415499045636,-0.04191264516544538,-0.13981635461275113,-0.6710552681381455,-0.7370212399546718,-0.563800181640584,-0.2518438189749781,0.3464316920081765,"BSB273D"
"C14","M1552","933000320187947","M","16.0",-0.7688987351626209,4.0,6.666666666666668,0.3333333333333333,6.0,5.0,124.0,NULL,1405.3893094481368,1405.3893094481368,0.3333333333333333,2.6666666666666665,0.3333333333333333,1.0,nan,NULL,NULL,nan,NULL,NULL,-1.5349078025624965,10.666666666666666,14.0,0.3333333333333333,3.0,10.0,1572.0,NULL,2276.0362018022447,2276.0362018022447,nan,nan,nan,nan,nan,nan,nan,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,186.0,67.0,86.0,109.0,116.0,92.0,114.0,120.0,1.6012791220449718,nan,1.1774421108898836,-1.490981820363133,-1.3665028238055328,-0.9839682473662492,nan,nan,nan,-1.22600870886348,"BSB273C"
"C15","F1621","933000320188295","F","1.0",0.5828977715737679,30.66666666666667,0.3333333333333333,13.0,7.0,55.0,193.0,NULL,181.8513629097881,181.8513629097881,1.6666666666666667,0.3333333333333333,3.0,1.0,1.0,NULL,NULL,181.5,NULL,NULL,0.038245721424540635,95.66666666666669,3.333333333333333,18.0,20.0,40.0,137.0,NULL,491.3832113152904,491.3832113152904,7.0,-0.6818181818181818,-0.7123287671232876,nan,nan,nan,nan,7.0,13.0,9.0,20.0,77.0,32.0,13.0,77.0,152.0,53.0,64.0,86.0,94.0,67.0,92.0,99.0,0.7736506357060775,0.09224904701397713,2.261393139206016,0.33549582319110344,0.1410568158405103,-0.253837962500674,-0.3079622853886995,-0.4695906374864504,-0.23323710749815985,-0.14700717880214667,"BSB273B"
"C01","F13","933000120117346","F","13.0",-0.8679693064023183,0.3333333333333333,0.0,0.0,0.0,1.0,nan,NULL,nan,0.0,1.3333333333333333,2.6666666666666665,1.0,2.0,1.0,NULL,NULL,0.0,NULL,NULL,-0.039465662951105034,115.0,0.0,3.333333333333333,16.0,52.0,181.0,NULL,54.86407410444768,54.86407410444768,20.0,nan,-0.13043478260869565,nan,nan,nan,nan,1.0,11.0,10.0,1.0,50.0,40.0,11.0,50.0,177.0,72.0,81.0,102.0,116.0,86.0,108.0,111.0,nan,0.0,0.29158982025705305,0.5861969850330198,0.3170188791976141,0.9978139544117408,-0.17178136200594102,-0.17178136200594102,-0.06780857967645806,-0.13823083824620544,"NaN"
"C02","F79","933000120138271","F","2.0",-0.9413707490732716,1.0,0.0,1.33333333333333,0.0,1.0,45.0,NULL,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,NULL,NULL,nan,NULL,NULL,0.1727468919369115,125.66666666666669,0.0,12.0,28.0,54.0,178.0,NULL,75.62226160708569,75.62226160708569,nan,nan,nan,63.0,nan,nan,nan,0.0,8.0,17.0,0.0,25.0,178.0,17.0,178.0,170.0,64.0,73.0,94.0,112.0,78.0,100.0,108.0,0.0,nan,0.438566667820094,0.3219762332530152,0.4295168899869695,0.7892053015930051,nan,nan,nan,0.2384966949307826,"NaN"
"C03","F311","933000120138559","F","11.0",-0.8103775009855849,3.333333333333333,3.0,0.3333333333333333,4.0,3.0,1562.0,NULL,1132.0562472504514,1132.0562472504514,2.333333333333333,2.333333333333333,2.333333333333333,1.0,4.0,NULL,NULL,1419.9759997971798,NULL,NULL,0.4524509136894671,128.66666666666666,8.666666666666666,68.33333333333333,26.0,52.0,165.0,NULL,96.50321967798477,96.50321967798477,16.0,-0.1111111111111111,-0.4838709677419355,71.0,13.0,-13.333333333333336,-0.3333333333333339,1.0,13.0,13.0,1.0,77.0,77.0,13.0,77.0,165.0,74.0,83.0,105.0,119.0,89.0,111.0,116.0,0.8331819714807234,1.0926254230510772,0.5761341345949241,0.5785075581053536,0.3050333521764481,0.5805966487742692,-0.187618499970524,-0.187618499970524,-0.1682880988697762,0.41361848188722944,"NaN"
